Country,Type,Serial,CEFR,Upper/lower/students/teachers/others,Grammar,Spelling,Word Count,Average Sentence Length,Function Word Count,FWratio
PAK,PTJ,199,B1,2,1,0,217,11,81,0.373271889
PAK,PTJ,200,B1,1,0,1,209,16,79,0.377990431
PAK,SMK,1,B1,1,1,2,201,9,76,0.378109453
PAK,SMK,2,B1,1,2,14,205,15,84,0.409756098
PAK,SMK,3,B1,2,8,10,312,14,112,0.358974359
PAK,SMK,4,B1,1,0,2,228,10,81,0.355263158
PAK,SMK,5,B1,2,2,3,209,19,80,0.38277512
PAK,SMK,6,B1,2,0,1,207,10,75,0.362318841
PAK,SMK,7,B1,2,3,9,293,13,107,0.365187713
PAK,SMK,8,B1,1,0,0,248,20,114,0.459677419
PAK,SMK,9,B1,1,2,4,220,13,84,0.381818182
PAK,SMK,10,B1,2,5,28,292,9,91,0.311643836
PAK,SMK,11,A2,0,0,6,259,7,72,0.277992278
PAK,SMK,12,B1,2,1,2,223,13,88,0.394618834
PAK,SMK,13,A2,0,1,0,198,13,78,0.393939394
PAK,SMK,14,B1,1,1,5,316,22,135,0.42721519
PAK,SMK,15,B1,2,0,1,225,9,79,0.351111111
PAK,SMK,16,B1,1,0,0,243,10,87,0.358024691
PAK,SMK,17,B1,2,0,0,225,18,89,0.395555556
PAK,SMK,18,B1,2,1,2,199,8,60,0.301507538
PAK,SMK,19,B1,2,3,0,200,11,82,0.41
PAK,SMK,20,B1,1,0,1,234,14,79,0.337606838
PAK,SMK,21,B1,2,0,2,222,10,84,0.378378378
PAK,SMK,22,B1,1,3,2,248,13,102,0.411290323
PAK,SMK,23,A2,0,2,7,209,9,74,0.354066986
PAK,SMK,24,B1,2,0,0,205,18,89,0.434146341
PAK,SMK,25,B1,2,4,2,249,12,112,0.449799197
PAK,SMK,26,B1,2,3,2,249,13,112,0.449799197
PAK,SMK,27,B1,1,1,1,197,9,62,0.314720812
PAK,SMK,28,B1,1,0,0,204,11,60,0.294117647
PAK,SMK,29,A2,0,0,4,213,19,74,0.34741784
PAK,SMK,30,B1,2,1,12,313,15,115,0.367412141
PAK,SMK,31,B1,2,0,0,228,13,79,0.346491228
PAK,SMK,32,B1,1,1,1,238,8,77,0.323529412
PAK,SMK,33,B1,2,1,3,233,12,79,0.339055794
PAK,SMK,34,B1,2,1,2,223,14,88,0.394618834
PAK,SMK,35,B1,1,0,6,259,10,90,0.347490347
PAK,SMK,36,B1,1,0,16,259,12,90,0.347490347
PAK,SMK,37,B1,2,3,3,223,10,73,0.32735426
PAK,SMK,38,B1,2,0,3,202,10,73,0.361386139
PAK,SMK,39,B1,1,1,11,234,15,97,0.414529915
PAK,SMK,40,B1,1,1,1,210,12,84,0.4
PAK,SMK,41,B1,1,2,4,246,10,83,0.337398374
PAK,SMK,42,B1,1,0,7,224,9,73,0.325892857
PAK,SMK,43,B1,2,0,1,214,11,72,0.336448598
PAK,SMK,44,B1,2,1,6,244,13,86,0.352459016
PAK,SMK,45,B1,1,2,4,231,9,77,0.333333333
PAK,SMK,46,B1,2,1,2,266,9,90,0.338345865
PAK,SMK,47,B1,2,1,12,253,15,91,0.359683794
PAK,SMK,48,A2,0,2,2,200,11,70,0.35
PAK,SMK,49,A2,0,1,8,274,8,83,0.302919708
PAK,SMK,50,B1,1,0,4,220,8,79,0.359090909
PAK,SMK,51,B1,2,1,3,231,12,82,0.354978355
PAK,SMK,52,A2,0,1,2,205,9,71,0.346341463
PAK,SMK,53,B1,1,0,1,258,14,102,0.395348837
PAK,SMK,54,B1,1,4,7,227,14,81,0.356828194
PAK,SMK,55,B1,2,0,13,276,12,100,0.362318841
PAK,SMK,56,B1,2,0,8,214,13,74,0.345794393
PAK,SMK,57,B1,2,0,1,234,16,85,0.363247863
PAK,SMK,58,B1,1,1,1,206,10,57,0.276699029
PAK,SMK,59,B1,2,0,6,247,15,90,0.36437247
PAK,SMK,60,A2,0,0,0,204,12,83,0.406862745
PAK,SMK,61,B1,1,3,8,270,11,99,0.366666667
PAK,SMK,62,B1,1,1,10,326,14,134,0.411042945
PAK,SMK,63,B1,2,1,1,251,25,101,0.402390438
PAK,SMK,64,B1,2,0,3,202,12,72,0.356435644
PAK,SMK,65,B1,1,1,1,206,8,62,0.300970874
PAK,SMK,66,B1,1,0,2,248,17,106,0.427419355
PAK,SMK,67,A2,0,1,6,206,11,74,0.359223301
PAK,SMK,68,B1,2,0,6,298,11,119,0.399328859
PAK,SMK,69,B1,2,5,10,329,9,131,0.398176292
PAK,SMK,70,B1,2,0,4,201,14,77,0.383084577
PAK,SMK,71,B1,2,2,1,201,11,75,0.373134328
PAK,SMK,72,A2,0,3,9,247,22,109,0.441295547
PAK,SMK,73,B1,1,0,2,220,16,94,0.427272727
PAK,SMK,74,B1,1,0,0,223,18,97,0.434977578
PAK,SMK,75,B1,2,1,5,201,9,71,0.353233831
PAK,SMK,76,B1,2,0,0,202,8,74,0.366336634
PAK,SMK,77,B1,2,0,1,211,16,78,0.369668246
PAK,SMK,78,B1,1,0,1,214,13,71,0.331775701
PAK,SMK,79,B1,1,0,0,301,15,105,0.348837209
PAK,SMK,80,B1,2,2,5,192,11,72,0.375
PAK,SMK,81,B1,1,3,0,202,10,64,0.316831683
PAK,SMK,82,B1,2,0,0,241,17,98,0.406639004
PAK,SMK,83,B1,1,3,4,190,10,56,0.294736842
PAK,SMK,84,B1,2,3,9,235,14,87,0.370212766
PAK,SMK,85,B1,2,2,9,321,22,137,0.426791277
PAK,SMK,86,B1,1,0,10,322,15,121,0.375776398
PAK,SMK,87,B1,2,0,9,282,14,112,0.397163121
PAK,SMK,88,B1,1,5,7,233,12,88,0.377682403
PAK,SMK,89,B1,1,0,2,200,9,73,0.365
PAK,SMK,90,B1,2,0,2,208,11,70,0.336538462
PAK,SMK,91,B1,2,3,4,200,14,86,0.43
PAK,SMK,92,B1,2,0,2,228,12,86,0.377192982
PAK,SMK,93,B1,2,0,2,218,13,83,0.380733945
PAK,SMK,94,B1,2,1,5,207,17,87,0.420289855
PAK,SMK,95,B1,2,1,1,198,13,78,0.393939394
PAK,SMK,96,B1,1,0,8,315,17,142,0.450793651
PAK,SMK,97,B1,1,4,4,203,13,79,0.389162562
PAK,SMK,98,B1,1,1,20,302,14,109,0.360927152
PAK,SMK,99,B1,2,0,12,255,18,89,0.349019608
PAK,SMK,100,B1,2,0,3,229,11,67,0.292576419
PAK,SMK,101,B1,1,0,1,204,13,77,0.37745098
PAK,SMK,102,B1,1,0,1,202,10,66,0.326732673
PAK,SMK,103,B1,1,1,16,282,9,88,0.312056738
PAK,SMK,104,B1,2,0,3,242,14,85,0.351239669
PAK,SMK,105,B1,1,1,13,268,14,99,0.369402985
PAK,SMK,106,B1,1,9,9,277,12,98,0.353790614
PAK,SMK,107,B1,1,1,2,200,10,65,0.325
PAK,SMK,108,B1,2,0,8,319,16,126,0.394984326
PAK,SMK,109,B1,2,0,1,235,13,85,0.361702128
PAK,SMK,110,B1,1,0,3,222,13,90,0.405405405
PAK,SMK,111,B1,1,0,6,256,8,79,0.30859375
PAK,SMK,112,B1,2,0,14,275,13,92,0.334545455
PAK,SMK,113,B1,1,1,9,273,10,97,0.355311355
PAK,SMK,114,B2,0,17,28,263,13,106,0.403041825
PAK,SMK,115,B1,2,3,0,215,13,83,0.386046512
PAK,SMK,116,B1,2,9,9,214,15,90,0.420560748
PAK,SMK,117,B1,2,3,2,223,17,91,0.408071749
PAK,SMK,118,B1,2,0,0,199,19,77,0.386934673
PAK,SMK,119,A2,0,5,7,204,8,64,0.31372549
PAK,SMK,120,B1,1,0,10,299,10,96,0.321070234
PAK,SMK,121,B1,1,6,13,264,13,106,0.401515152
PAK,SMK,122,B1,1,1,3,214,11,73,0.341121495
PAK,SMK,123,B1,2,0,13,223,7,70,0.313901345
PAK,SMK,124,B1,1,0,10,202,20,75,0.371287129
PAK,SMK,125,B1,1,1,4,228,13,82,0.359649123
PAK,SMK,126,B1,1,2,20,316,13,120,0.379746835
PAK,SMK,127,B1,2,0,3,205,20,84,0.409756098
PAK,SMK,128,B1,2,2,9,307,12,115,0.374592834
PAK,SMK,129,B1,2,0,1,233,11,84,0.360515021
PAK,SMK,130,B1,1,0,3,225,12,75,0.333333333
PAK,SMK,131,B1,1,2,4,205,13,78,0.380487805
PAK,SMK,132,A2,0,0,12,280,9,91,0.325
PAK,SMK,133,B1,1,0,2,240,24,100,0.416666667
PAK,SMK,134,B1,1,2,6,225,9,70,0.311111111
PAK,SMK,135,A2,0,1,3,215,13,96,0.446511628
PAK,SMK,136,B1,1,2,3,203,13,83,0.408866995
PAK,SMK,137,B1,2,0,0,226,15,83,0.367256637
PAK,SMK,138,B1,1,0,5,252,18,107,0.424603175
PAK,SMK,139,B1,2,1,7,213,11,81,0.38028169
PAK,SMK,140,B1,2,1,3,263,8,90,0.342205323
PAK,SMK,141,B1,1,1,19,330,23,127,0.384848485
PAK,SMK,142,B1,2,2,2,204,10,67,0.328431373
PAK,SMK,143,B1,1,0,7,320,12,118,0.36875
PAK,SMK,144,B2,0,1,3,201,10,71,0.353233831
PAK,SMK,145,B1,2,3,13,237,11,93,0.392405063
PAK,SMK,146,B1,2,0,2,214,13,84,0.392523364
PAK,SMK,147,B1,1,0,6,225,9,84,0.373333333
PAK,SMK,148,B1,1,2,5,202,13,78,0.386138614
PAK,SMK,149,B1,2,0,3,223,17,80,0.358744395
PAK,SMK,150,B2,0,0,7,303,14,113,0.372937294
PAK,SMK,151,B1,1,6,7,231,11,85,0.367965368
PAK,SMK,152,B1,2,1,2,241,10,82,0.340248963
PAK,SMK,153,B1,2,0,2,229,16,83,0.362445415
PAK,SMK,154,B1,1,0,5,318,16,134,0.421383648
PAK,SMK,155,B1,2,0,1,224,13,77,0.34375
PAK,SMK,156,B1,1,1,14,194,13,77,0.396907216
PAK,SMK,157,B1,2,1,3,206,8,58,0.281553398
PAK,SMK,158,B1,1,0,0,220,12,81,0.368181818
PAK,SMK,159,B1,1,0,5,186,8,56,0.301075269
PAK,SMK,160,B1,2,0,15,331,10,112,0.33836858
PAK,SMK,161,B1,1,0,2,242,18,101,0.417355372
PAK,SMK,162,A2,0,0,0,204,15,83,0.406862745
PAK,SMK,163,B1,1,0,1,257,11,79,0.307392996
PAK,SMK,164,B1,2,0,0,240,12,89,0.370833333
PAK,SMK,165,B1,2,0,2,214,17,75,0.35046729
PAK,SMK,166,B1,2,0,0,216,19,90,0.416666667
PAK,SMK,167,B1,1,0,4,269,20,116,0.431226766
PAK,SMK,168,B1,2,0,2,223,13,72,0.322869955
PAK,SMK,169,B1,2,0,1,202,12,72,0.356435644
PAK,SMK,170,B1,1,1,13,284,11,104,0.366197183
PAK,SMK,171,A2,0,1,10,221,9,65,0.294117647
PAK,SMK,172,B1,1,0,1,231,16,82,0.354978355
PAK,SMK,173,B1,1,1,4,222,11,83,0.373873874
PAK,SMK,174,B1,1,1,0,212,12,69,0.325471698
PAK,SMK,175,B1,1,0,0,210,13,86,0.40952381
PAK,SMK,176,A2,0,3,8,202,7,67,0.331683168
PAK,SMK,177,B1,2,1,2,222,12,82,0.369369369
PAK,SMK,178,B1,2,2,8,314,20,135,0.429936306
PAK,SMK,179,B1,1,0,3,205,9,72,0.351219512
PAK,SMK,180,B1,1,2,11,228,7,70,0.307017544
PAK,SMK,181,B1,1,1,2,236,13,89,0.377118644
PAK,SMK,182,B1,2,1,23,219,16,79,0.360730594
PAK,SMK,183,B1,2,0,2,231,11,76,0.329004329
PAK,SMK,184,B1,2,1,1,218,11,84,0.385321101
PAK,SMK,185,B1,1,6,6,229,16,91,0.397379913
PAK,SMK,186,B1,2,0,8,272,17,114,0.419117647
PAK,SMK,187,B1,1,1,8,254,18,97,0.381889764
PAK,SMK,188,B1,1,0,1,211,8,70,0.331753555
PAK,SMK,189,B1,1,2,11,279,14,92,0.329749104
PAK,SMK,190,B1,1,2,2,209,20,86,0.411483254
PAK,SMK,191,B1,1,2,6,223,18,93,0.417040359
PAK,SMK,192,B1,1,3,12,215,10,84,0.390697674
PAK,SMK,193,A2,0,1,2,199,14,83,0.417085427
PAK,SMK,194,B1,1,0,6,232,13,84,0.362068966
PAK,SMK,195,B1,2,2,4,266,12,96,0.360902256
PAK,SMK,196,B1,1,1,2,252,10,88,0.349206349
PAK,SMK,197,A2,0,2,2,203,13,80,0.39408867
PAK,SMK,198,B1,1,2,11,221,10,89,0.402714932
PAK,SMK,199,B1,2,0,3,204,9,73,0.357843137
PAK,SMK,200,B1,1,0,3,201,14,81,0.402985075
PHL,PTJ,1,B1,2,0,0,215,17,87,0.404651163
PHL,PTJ,2,B1,2,0,7,259,18,109,0.420849421
PHL,PTJ,3,B1,2,0,0,220,16,93,0.422727273
PHL,PTJ,4,B1,2,0,0,206,25,85,0.412621359
PHL,PTJ,5,B1,2,0,0,209,29,95,0.454545455
PHL,PTJ,6,B1,2,2,6,284,23,126,0.443661972
PHL,PTJ,7,B1,2,0,0,254,15,98,0.385826772
PHL,PTJ,8,B1,2,0,1,216,15,84,0.388888889
PHL,PTJ,9,B1,2,0,10,291,26,127,0.436426117
PHL,PTJ,10,B1,2,0,6,233,15,92,0.394849785
PHL,PTJ,11,B1,1,0,0,215,17,99,0.460465116
PHL,PTJ,12,B1,2,0,0,215,19,91,0.423255814
PHL,PTJ,13,B1,1,1,0,291,22,131,0.450171821
PHL,PTJ,14,B1,2,0,0,207,12,90,0.434782609
PHL,PTJ,15,B1,2,4,7,300,30,123,0.41
PHL,PTJ,16,B1,2,0,7,300,16,112,0.373333333
PHL,PTJ,17,B1,2,0,2,262,12,110,0.419847328
PHL,PTJ,18,B1,2,0,8,304,16,127,0.417763158
PHL,PTJ,19,B1,2,1,1,225,13,85,0.377777778
PHL,PTJ,20,B1,2,0,0,205,22,94,0.458536585
PHL,PTJ,21,B1,2,1,0,198,19,85,0.429292929
PHL,PTJ,22,B1,2,0,0,305,20,126,0.413114754
PHL,PTJ,23,B1,2,1,1,228,19,99,0.434210526
PHL,PTJ,24,B1,2,0,0,267,22,124,0.464419476
PHL,PTJ,25,B1,2,0,11,302,15,122,0.40397351
PHL,PTJ,26,B1,2,0,0,207,18,85,0.410628019
PHL,PTJ,27,B1,2,0,0,200,20,72,0.36
PHL,PTJ,28,B1,2,4,12,251,11,85,0.338645418
PHL,PTJ,29,B1,2,0,0,231,28,105,0.454545455
PHL,PTJ,30,B1,2,0,0,260,18,115,0.442307692
PHL,PTJ,31,B1,2,1,3,243,17,97,0.399176955
PHL,PTJ,32,B1,2,0,2,259,16,109,0.420849421
PHL,PTJ,33,B1,2,0,0,218,19,104,0.47706422
PHL,PTJ,34,B1,2,0,5,298,33,137,0.459731544
PHL,PTJ,35,B1,2,0,0,221,20,106,0.479638009
PHL,PTJ,36,B1,2,0,0,234,19,106,0.452991453
PHL,PTJ,37,B1,2,0,6,301,23,137,0.455149502
PHL,PTJ,38,B2,0,0,6,277,21,130,0.469314079
PHL,PTJ,39,B1,2,0,6,255,18,105,0.411764706
PHL,PTJ,40,B1,2,1,3,253,16,100,0.395256917
PHL,PTJ,41,B2,0,0,0,206,15,85,0.412621359
PHL,PTJ,42,B1,2,0,0,217,24,99,0.456221198
PHL,PTJ,43,B1,2,1,7,278,19,105,0.377697842
PHL,PTJ,44,B1,2,0,0,250,17,107,0.428
PHL,PTJ,45,B1,2,0,2,211,17,92,0.436018957
PHL,PTJ,46,B1,2,0,2,267,19,112,0.419475655
PHL,PTJ,47,B1,2,0,0,300,14,115,0.383333333
PHL,PTJ,48,B1,2,0,6,296,19,120,0.405405405
PHL,PTJ,49,B1,2,0,4,299,15,113,0.377926421
PHL,PTJ,50,B1,2,0,0,208,18,99,0.475961538
PHL,PTJ,51,B1,1,0,6,300,15,133,0.443333333
PHL,PTJ,52,B1,1,0,0,260,23,109,0.419230769
PHL,PTJ,53,B1,1,0,0,203,22,92,0.45320197
PHL,PTJ,54,B1,2,0,8,301,15,127,0.42192691
PHL,PTJ,55,B1,2,0,0,215,23,96,0.446511628
PHL,PTJ,56,B1,2,0,3,288,16,118,0.409722222
PHL,PTJ,57,B1,2,0,1,292,20,123,0.421232877
PHL,PTJ,58,B1,2,0,0,276,19,127,0.460144928
PHL,PTJ,59,B1,2,0,0,213,19,90,0.422535211
PHL,PTJ,60,B1,2,0,0,213,21,98,0.460093897
PHL,PTJ,61,B1,2,1,0,207,18,84,0.405797101
PHL,PTJ,62,B1,2,1,6,279,16,109,0.390681004
PHL,PTJ,63,B1,2,0,0,247,16,118,0.477732794
PHL,PTJ,64,B2,0,0,11,298,18,116,0.389261745
PHL,PTJ,65,B1,2,1,2,205,17,86,0.419512195
PHL,PTJ,66,B1,2,0,5,284,25,132,0.464788732
PHL,PTJ,67,B1,2,0,7,300,20,117,0.39
PHL,PTJ,68,B1,2,0,0,200,18,80,0.4
PHL,PTJ,69,B1,2,0,0,204,68,89,0.43627451
PHL,PTJ,70,B1,2,0,1,274,22,121,0.441605839
PHL,PTJ,71,B1,2,0,0,207,23,93,0.449275362
PHL,PTJ,72,B1,2,1,3,239,23,115,0.481171548
PHL,PTJ,73,B1,2,0,9,293,16,105,0.358361775
PHL,PTJ,74,B1,2,0,0,246,12,101,0.410569106
PHL,PTJ,75,B1,2,0,3,270,15,106,0.392592593
PHL,PTJ,76,B1,2,0,8,289,28,119,0.411764706
PHL,PTJ,77,B1,2,0,0,271,20,110,0.405904059
PHL,PTJ,78,B1,2,0,0,253,14,115,0.454545455
PHL,PTJ,79,B1,2,1,0,203,15,88,0.433497537
PHL,PTJ,80,B1,2,0,2,205,14,72,0.351219512
PHL,PTJ,81,B2,0,0,1,301,17,117,0.388704319
PHL,PTJ,82,B1,2,1,4,244,16,89,0.364754098
PHL,PTJ,83,B1,2,0,1,202,15,73,0.361386139
PHL,PTJ,84,B1,2,1,1,273,17,127,0.465201465
PHL,PTJ,85,B1,1,0,0,214,19,102,0.476635514
PHL,PTJ,86,B1,2,0,0,243,12,98,0.403292181
PHL,PTJ,87,B1,2,1,3,300,18,125,0.416666667
PHL,PTJ,88,B1,2,0,1,218,12,80,0.366972477
PHL,PTJ,89,B1,2,0,0,224,17,88,0.392857143
PHL,PTJ,90,B1,2,0,0,213,30,98,0.460093897
PHL,PTJ,91,B1,2,0,0,241,18,100,0.414937759
PHL,PTJ,92,B2,0,0,0,291,20,133,0.457044674
PHL,PTJ,93,B1,2,1,2,272,22,111,0.408088235
PHL,PTJ,94,B1,2,0,0,205,14,87,0.424390244
PHL,PTJ,95,B1,2,0,0,259,18,120,0.463320463
PHL,PTJ,96,B1,2,0,0,222,18,90,0.405405405
PHL,PTJ,97,B1,2,0,0,220,24,102,0.463636364
PHL,PTJ,98,B1,2,0,1,270,24,122,0.451851852
PHL,PTJ,99,B1,2,0,0,208,18,94,0.451923077
PHL,PTJ,100,B1,2,0,5,300,18,125,0.416666667
PHL,PTJ,101,B1,2,0,10,281,28,103,0.366548043
PHL,PTJ,102,B1,2,0,11,269,19,106,0.394052045
PHL,PTJ,103,B1,2,2,3,276,15,117,0.423913043
PHL,PTJ,104,B1,2,0,7,321,15,123,0.38317757
PHL,PTJ,105,B1,2,0,0,208,20,89,0.427884615
PHL,PTJ,106,B1,2,1,4,223,11,79,0.35426009
PHL,PTJ,107,B1,2,0,0,234,15,106,0.452991453
PHL,PTJ,108,B1,2,1,1,250,14,101,0.404
PHL,PTJ,109,B1,2,1,14,309,18,138,0.446601942
PHL,PTJ,110,B1,2,0,0,199,19,84,0.422110553
PHL,PTJ,111,B1,2,1,0,230,10,93,0.404347826
PHL,PTJ,112,B1,2,0,0,227,16,93,0.40969163
PHL,PTJ,113,B1,1,0,2,220,24,108,0.490909091
PHL,PTJ,114,B1,1,2,4,216,30,101,0.467592593
PHL,PTJ,115,B2,0,0,0,241,13,87,0.360995851
PHL,PTJ,116,B1,2,0,4,296,14,109,0.368243243
PHL,PTJ,117,B1,2,3,2,206,14,83,0.402912621
PHL,PTJ,118,B1,2,0,0,211,17,90,0.426540284
PHL,PTJ,119,B1,2,0,1,251,14,113,0.450199203
PHL,PTJ,120,B1,2,0,0,213,19,91,0.427230047
PHL,PTJ,121,B1,2,1,8,302,17,113,0.374172185
PHL,PTJ,122,B1,2,0,1,203,15,76,0.374384236
PHL,PTJ,123,B1,1,0,6,291,19,117,0.402061856
PHL,PTJ,124,B1,2,0,1,200,28,80,0.4
PHL,PTJ,125,B1,2,0,7,300,25,129,0.43
PHL,PTJ,126,A2,0,1,9,301,20,125,0.415282392
PHL,PTJ,127,B1,2,0,0,230,17,96,0.417391304
PHL,PTJ,128,B1,2,0,1,210,19,79,0.376190476
PHL,PTJ,129,B2,0,1,2,292,15,103,0.352739726
PHL,PTJ,130,B1,2,4,15,281,12,104,0.370106762
PHL,PTJ,131,B1,2,1,1,259,21,114,0.44015444
PHL,PTJ,132,B1,2,1,3,236,21,92,0.389830508
PHL,PTJ,133,B1,2,0,0,250,31,2,0.008
PHL,PTJ,134,B1,2,0,2,245,13,92,0.375510204
PHL,PTJ,135,B1,2,2,3,221,36,99,0.447963801
PHL,PTJ,136,B1,2,0,0,273,16,125,0.457875458
PHL,PTJ,137,B2,0,2,10,295,16,116,0.393220339
PHL,PTJ,138,B1,2,0,2,291,24,122,0.419243986
PHL,PTJ,139,B1,2,0,2,294,17,115,0.391156463
PHL,PTJ,140,B1,2,2,9,298,15,131,0.439597315
PHL,PTJ,141,B2,0,0,4,282,10,115,0.407801418
PHL,PTJ,142,B1,2,0,5,290,24,124,0.427586207
PHL,PTJ,143,B1,2,1,10,289,19,129,0.446366782
PHL,PTJ,144,B1,2,0,1,237,14,96,0.405063291
PHL,PTJ,145,B1,2,0,7,299,17,110,0.367892977
PHL,PTJ,146,B1,2,0,0,203,12,68,0.334975369
PHL,PTJ,147,B1,2,0,10,288,18,122,0.423611111
PHL,PTJ,148,B1,1,1,1,220,16,83,0.377272727
PHL,PTJ,149,B1,2,0,3,283,28,129,0.455830389
PHL,PTJ,150,B1,2,0,4,260,26,115,0.442307692
PHL,PTJ,151,B1,2,1,2,234,23,105,0.448717949
PHL,PTJ,152,B1,2,0,0,262,15,98,0.374045802
PHL,PTJ,153,B1,2,0,0,200,20,93,0.465
PHL,PTJ,154,B2,0,0,13,288,20,114,0.395833333
PHL,PTJ,155,B1,2,1,1,218,21,102,0.467889908
PHL,PTJ,156,B1,2,0,0,198,14,84,0.424242424
PHL,PTJ,157,B1,2,0,2,229,22,102,0.445414847
PHL,PTJ,158,B1,2,1,3,199,19,81,0.407035176
PHL,PTJ,159,B1,2,1,4,300,18,127,0.423333333
PHL,PTJ,160,B1,2,0,7,326,46,138,0.423312883
PHL,PTJ,161,A2,0,0,1,229,25,102,0.445414847
PHL,PTJ,162,B1,2,0,0,240,20,102,0.425
PHL,PTJ,163,B1,2,0,0,231,19,96,0.415584416
PHL,PTJ,164,B1,2,0,1,190,21,77,0.405263158
PHL,PTJ,165,B1,2,0,1,235,23,96,0.408510638
PHL,PTJ,166,B1,1,0,1,210,23,90,0.428571429
PHL,PTJ,167,B1,2,0,0,232,21,102,0.439655172
PHL,PTJ,168,B1,2,0,12,253,23,103,0.407114625
PHL,PTJ,169,B1,2,0,0,241,16,91,0.377593361
PHL,PTJ,170,B1,2,3,4,293,22,130,0.443686007
PHL,PTJ,171,B1,2,1,0,202,16,84,0.415841584
PHL,PTJ,172,B1,2,0,5,300,15,104,0.346666667
PHL,PTJ,173,B1,2,0,3,276,14,115,0.416666667
PHL,PTJ,174,B1,2,0,5,282,17,116,0.411347518
PHL,PTJ,175,B1,2,0,1,218,12,97,0.444954128
PHL,PTJ,176,B1,2,0,3,298,24,131,0.439597315
PHL,PTJ,177,B1,2,2,3,265,14,102,0.38490566
PHL,PTJ,178,B1,2,0,0,216,19,98,0.453703704
PHL,PTJ,179,B1,2,1,8,299,14,111,0.371237458
PHL,PTJ,180,B2,0,0,7,297,24,129,0.434343434
PHL,PTJ,181,B1,2,0,1,245,16,102,0.416326531
PHL,PTJ,182,B1,2,0,0,235,16,98,0.417021277
PHL,PTJ,183,B1,2,0,0,207,23,82,0.396135266
PHL,PTJ,184,B1,2,1,12,293,16,126,0.43003413
PHL,PTJ,185,B1,2,0,4,259,32,108,0.416988417
PHL,PTJ,186,B1,2,2,7,205,20,87,0.424390244
PHL,PTJ,187,B1,2,0,0,206,18,107,0.519417476
PHL,PTJ,188,B1,2,0,0,217,19,75,0.34562212
PHL,PTJ,189,B1,2,1,5,275,16,115,0.418181818
PHL,PTJ,190,B1,2,0,0,222,18,86,0.387387387
PHL,PTJ,191,B1,2,0,0,225,22,98,0.435555556
PHL,PTJ,192,B1,2,0,1,201,14,80,0.39800995
PHL,PTJ,193,B1,2,0,4,272,15,104,0.382352941
PHL,PTJ,194,B1,2,0,7,288,20,125,0.434027778
PHL,PTJ,195,B1,2,0,0,231,15,80,0.346320346
PHL,PTJ,196,B1,2,0,0,204,17,89,0.43627451
PHL,PTJ,197,B1,2,0,3,201,16,81,0.402985075
PHL,PTJ,198,B1,2,0,2,227,45,96,0.422907489
PHL,PTJ,199,B1,2,0,4,250,25,105,0.42
PHL,PTJ,200,B1,2,1,5,295,32,126,0.427118644
PHL,SMK,1,B1,2,0,14,285,17,122,0.428070175
PHL,SMK,2,B1,2,1,0,202,15,87,0.430693069
PHL,SMK,3,B1,2,0,0,203,11,73,0.359605911
PHL,SMK,4,B1,2,0,1,206,14,86,0.417475728
PHL,SMK,5,B1,2,0,0,215,35,103,0.479069767
PHL,SMK,6,B1,2,1,0,213,17,90,0.422535211
PHL,SMK,7,B1,2,0,10,212,13,88,0.41509434
PHL,SMK,8,B1,2,0,7,255,25,119,0.466666667
PHL,SMK,9,B1,2,0,7,299,27,128,0.428093645
PHL,SMK,10,B1,2,0,13,271,20,106,0.391143911
PHL,SMK,11,B1,1,0,1,227,15,101,0.444933921
PHL,SMK,12,B1,2,0,0,212,17,90,0.424528302
PHL,SMK,13,B1,1,0,10,289,15,106,0.366782007
PHL,SMK,14,B1,2,0,0,240,15,94,0.391666667
PHL,SMK,15,B1,2,2,21,297,27,117,0.393939394
PHL,SMK,16,B1,2,1,5,214,14,77,0.359813084
PHL,SMK,17,B1,2,0,0,229,16,100,0.436681223
PHL,SMK,18,B1,2,0,7,298,12,110,0.369127517
PHL,SMK,19,B1,2,0,0,200,14,78,0.39
PHL,SMK,20,B1,2,1,15,303,25,135,0.445544554
PHL,SMK,21,B1,2,1,1,244,16,90,0.368852459
PHL,SMK,22,B1,2,0,2,232,12,80,0.344827586
PHL,SMK,23,B1,2,0,0,241,15,102,0.423236515
PHL,SMK,24,B1,2,0,6,292,26,135,0.462328767
PHL,SMK,25,B1,2,0,5,303,20,116,0.382838284
PHL,SMK,26,B1,2,0,0,203,15,81,0.399014778
PHL,SMK,27,B1,2,0,7,260,14,98,0.376923077
PHL,SMK,28,B1,2,1,4,274,9,96,0.350364964
PHL,SMK,29,B1,2,0,0,215,16,90,0.418604651
PHL,SMK,30,B1,2,0,3,227,17,101,0.444933921
PHL,SMK,31,B1,2,0,0,285,15,115,0.403508772
PHL,SMK,32,B1,2,0,0,206,15,86,0.417475728
PHL,SMK,33,B1,2,0,2,288,16,110,0.381944444
PHL,SMK,34,B1,2,0,11,300,16,117,0.39
PHL,SMK,35,B1,2,0,0,200,18,89,0.445
PHL,SMK,36,B1,2,0,1,212,21,105,0.495283019
PHL,SMK,37,B1,2,0,15,303,27,121,0.399339934
PHL,SMK,38,B2,0,0,1,206,15,87,0.422330097
PHL,SMK,39,B1,2,0,0,219,15,82,0.374429224
PHL,SMK,40,B1,2,1,0,238,19,95,0.399159664
PHL,SMK,41,B2,0,0,0,208,13,79,0.379807692
PHL,SMK,42,B1,2,1,0,211,23,86,0.407582938
